carat,cut,color,clarity,depth,table,x,y,z,carat_log,table_log,PredictedPrice
0.3,Ideal,F,SI1,61.6,57.0,4.33,4.34,2.67,0.262364264467491,4.060443010546419,613.8139719023568
0.3,Ideal,F,VVS1,61.7,57.0,4.28,4.31,2.65,0.262364264467491,4.060443010546419,857.7395233887714
0.3,Ideal,F,VVS1,61.1,55.0,4.36,4.38,2.67,0.262364264467491,4.02535169073515,897.6191379851139
0.39,Good,G,VVS1,61.6,61.0,4.71,4.74,2.91,0.3293037471426004,4.127134385045092,1191.702518204428
0.37,Ideal,E,VS2,61.6,57.0,4.65,4.61,2.85,0.31481073984003355,4.060443010546419,972.4805959622707
0.37,Ideal,E,VS2,61.2,57.0,4.64,4.58,2.82,0.31481073984003355,4.060443010546419,941.8788338834491
0.37,Ideal,E,VS2,62.0,57.0,4.63,4.6,2.86,0.31481073984003355,4.060443010546419,970.3224426477723
0.37,Ideal,F,VS1,61.7,56.0,4.63,4.61,2.85,0.31481073984003355,4.04305126783455,987.5393900690536
0.37,Ideal,E,VS2,62.5,56.0,4.61,4.58,2.87,0.31481073984003355,4.04305126783455,959.9674647451844
0.37,Ideal,E,VS2,61.1,57.0,4.66,4.63,2.84,0.31481073984003355,4.060443010546419,971.8135881999331
0.37,Premium,E,VS2,59.5,59.0,4.71,4.64,2.78,0.31481073984003355,4.0943445622221,929.6573490601592
0.37,Premium,E,VS2,58.9,61.0,4.68,4.66,2.75,0.31481073984003355,4.127134385045092,911.5128120800981
0.37,Ideal,E,VS2,61.7575931301403,53.0,4.65,4.62,2.87,0.31481073984003355,3.9889840465642745,960.4975945102952
0.37,Premium,E,VS2,60.3,58.0,4.66,4.63,2.8,0.31481073984003355,4.07753744390572,916.6933732500928
0.37,Premium,E,SI1,61.0,59.0,4.63,4.59,2.81,0.31481073984003355,4.0943445622221,808.4439639907001
0.37,Premium,E,VS2,61.5,58.0,4.66,4.61,2.85,0.31481073984003355,4.07753744390572,950.1128722083579
0.37,Ideal,E,VS2,62.3,56.0,4.59,4.56,2.85,0.31481073984003355,4.04305126783455,934.3954951876455
0.37,Premium,E,VS2,62.3,57.0,4.59,4.56,2.85,0.31481073984003355,4.060443010546419,909.1971752615513
0.37,Ideal,E,VS2,61.5,56.0,4.62,4.59,2.83,0.31481073984003355,4.04305126783455,935.9708755347003
0.37,Ideal,E,VS2,62.6,56.0,4.61,4.56,2.87,0.31481073984003355,4.04305126783455,957.0845798681572
0.37,Premium,E,VS2,61.8,59.0,4.6,4.56,2.83,0.31481073984003355,4.0943445622221,911.4906902450898
0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,0.31481073984003355,4.07753744390572,921.8298352161559
0.37,Ideal,E,VS2,62.7,56.0,4.6,4.55,2.87,0.31481073984003355,4.04305126783455,951.5813670998715
0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,0.3001045924503381,4.04305126783455,1137.6608869183237
0.37,Premium,E,VS2,59.1,60.0,4.68,4.66,2.76,0.31481073984003355,4.110873864173311,912.5301554566515
0.7,Very Good,H,VVS1,63.9,56.0,4.73,4.75,3.03,0.5306282510621704,4.04305126783455,1118.4083721295408
0.46,Very Good,E,SI1,61.4,62.0,4.92,4.95,3.03,0.3784364357202451,4.143134726391533,1150.3224620348547
0.54,Premium,J,VS2,61.7575931301403,58.0,5.16,5.22,3.25,0.43178241642553783,4.07753744390572,1049.5116992672804
0.7,Ideal,F,IF,61.5,55.0,4.44,4.47,2.74,0.5306282510621704,4.02535169073515,1010.1723822820219
0.52,Ideal,G,SI2,59.7,56.0,5.28,5.31,3.16,0.41871033485818504,4.04305126783455,1149.9514560248717
0.53,Ideal,J,SI1,61.4,56.0,5.2,5.23,3.2,0.4252677354043441,4.04305126783455,932.4071555957499
0.42,Good,E,VVS2,61.9,61.0,4.72,4.78,2.94,0.3506568716131694,4.127134385045092,1271.705619427871
0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,0.3435897043900769,4.0943445622221,1014.3057303175356
0.4,Very Good,E,VVS2,62.3,57.0,4.68,4.72,2.93,0.33647223662121295,4.060443010546419,1238.2336669993558
0.7,Good,F,SI1,63.1,61.0,5.06,4.98,3.17,0.5306282510621704,4.127134385045092,1218.742226699206
0.41,Ideal,H,VVS1,62.2,57.0,4.74,4.78,2.96,0.3435897043900769,4.060443010546419,1167.1291215099563
0.41,Ideal,H,VVS1,60.4,58.0,4.79,4.85,2.91,0.3435897043900769,4.07753744390572,1166.935538756013
0.4,Ideal,G,VVS1,61.2,56.0,4.77,4.8,2.93,0.33647223662121295,4.04305126783455,1285.1203048067675
0.4,Ideal,G,VVS1,62.0,56.0,4.73,4.76,2.94,0.33647223662121295,4.04305126783455,1265.9476925896827
0.4,Ideal,G,VVS1,61.7575931301403,53.0,4.75,4.79,2.96,0.33647223662121295,3.9889840465642745,1273.4554271683041
0.4,Ideal,G,VVS1,62.3,54.0,4.75,4.76,2.96,0.33647223662121295,4.007333185232471,1277.9711249973875
0.4,Ideal,G,SI1,62.4,54.0,4.74,4.78,2.97,0.33647223662121295,4.007333185232471,883.4470987554258
0.4,Ideal,G,VVS1,62.4,54.0,4.73,4.75,2.96,0.33647223662121295,4.007333185232471,1265.1271276459413
0.4,Ideal,D,VS1,62.2,57.0,4.71,4.74,2.94,0.33647223662121295,4.060443010546419,1221.3196541156574
0.45,Ideal,I,IF,62.0,54.0,4.94,4.97,3.07,0.37156355643248307,4.007333185232471,1325.2225681268742
0.32,Ideal,E,VVS1,62.5,56.0,4.42,4.38,2.75,0.2776317365982795,4.04305126783455,1019.9997782785318
0.32,Premium,E,VVS1,60.8,59.0,4.45,4.43,2.7,0.2776317365982795,4.0943445622221,987.5377530065214
0.53,Very Good,J,SI1,61.5,56.0,5.18,5.21,3.19,0.4252677354043441,4.04305126783455,886.3999421005892
0.7,Very Good,H,IF,64.0,56.0,4.66,4.69,2.99,0.5306282510621704,4.04305126783455,1139.055102144248
0.35,Very Good,G,IF,62.2,58.0,4.45,4.52,2.79,0.3001045924503381,4.07753744390572,1046.25557714363
0.35,Ideal,E,VVS1,62.2,56.0,4.51,4.53,2.81,0.3001045924503381,4.04305126783455,1128.293030726418
0.35,Very Good,G,IF,59.1,59.0,4.59,4.62,2.72,0.3001045924503381,4.0943445622221,1074.542743194832
0.35,Ideal,G,SI1,61.8,55.0,4.54,4.56,2.81,0.3001045924503381,4.02535169073515,705.8719679124364
0.35,Ideal,G,IF,62.3,55.0,4.5,4.52,2.81,0.3001045924503381,4.02535169073515,1096.5410139096648
0.35,Premium,E,SI1,61.0,58.0,4.52,4.56,2.77,0.3001045924503381,4.07753744390572,742.4568262790488
0.35,Premium,G,IF,60.6,60.0,4.54,4.57,2.76,0.3001045924503381,4.110873864173311,1081.2151522389588
0.35,Ideal,E,VVS1,62.0,56.0,4.51,4.58,2.82,0.3001045924503381,4.04305126783455,1145.3751152697134
0.41,Ideal,F,VVS2,61.8,55.0,4.77,4.81,2.96,0.3435897043900769,4.02535169073515,1305.6731472265974
0.32,Ideal,D,VS1,61.4,57.0,4.43,4.4,2.71,0.2776317365982795,4.060443010546419,876.5630487401838
0.43,Ideal,H,SI1,61.5,57.0,4.88,4.84,2.99,0.35767444427181594,4.060443010546419,875.1530809886833
0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,0.412109650826833,4.110873864173311,969.2183655674223
0.5,Very Good,E,SI1,60.8,61.0,5.08,5.09,3.09,0.4054651081081644,4.127134385045092,1298.9356465569983
0.53,Ideal,I,VS2,62.1,54.0,5.2,5.24,3.24,0.4252677354043441,4.007333185232471,1230.6883151368572
0.51,Ideal,F,SI2,62.7,57.0,5.08,5.1,3.19,0.412109650826833,4.060443010546419,1129.3781662276936
0.43,Ideal,I,IF,62.3,53.0,4.82,4.9,3.02,0.35767444427181594,3.9889840465642745,1194.8224457196638
0.31,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,0.27002713721306015,4.02535169073515,1068.7777098531483
0.31,Ideal,G,IF,62.0,56.0,4.36,4.32,2.69,0.27002713721306015,4.04305126783455,928.1071879730156
0.31,Premium,E,VVS2,61.4,60.0,4.36,4.34,2.67,0.27002713721306015,4.110873864173311,865.454703099589
0.31,Ideal,E,VVS2,61.0,56.0,4.43,4.39,2.69,0.27002713721306015,4.04305126783455,918.3684171718455
0.31,Ideal,F,IF,62.2,56.0,4.34,4.31,2.69,0.27002713721306015,4.04305126783455,981.8347692836372
0.31,Premium,E,VVS2,60.8,55.0,4.43,4.38,2.68,0.27002713721306015,4.02535169073515,872.7642500599673
0.31,Ideal,E,VVS2,60.8,57.0,4.39,4.36,2.66,0.27002713721306015,4.060443010546419,884.468616729729
0.31,Premium,E,SI1,61.4,58.0,4.36,4.33,2.67,0.27002713721306015,4.07753744390572,625.4146948136906
0.31,Ideal,E,VVS2,61.6,55.0,4.38,4.35,2.69,0.27002713721306015,4.02535169073515,887.3926787450204
0.31,Premium,E,VVS2,61.9,58.0,4.38,4.35,2.7,0.27002713721306015,4.07753744390572,882.7065902806138
0.31,Ideal,E,VVS2,61.6,57.0,4.37,4.33,2.68,0.27002713721306015,4.060443010546419,886.8181378614731
0.31,Premium,E,VVS2,60.4,59.0,4.37,4.34,2.63,0.27002713721306015,4.0943445622221,836.8380326826658
0.31,Premium,F,IF,61.5,58.0,4.35,4.33,2.67,0.27002713721306015,4.07753744390572,953.9626188267872
0.31,Ideal,F,IF,62.1,55.0,4.35,4.34,2.7,0.27002713721306015,4.02535169073515,990.8644682849607
0.31,Ideal,E,VVS2,61.7,56.0,4.36,4.33,2.68,0.27002713721306015,4.04305126783455,876.8821441380071
0.31,Premium,G,VVS2,61.3,60.0,4.35,4.33,2.66,0.27002713721306015,4.110873864173311,770.0360330878624
0.31,Ideal,H,IF,60.0,57.0,4.41,4.39,2.64,0.27002713721306015,4.060443010546419,831.8476030243052
0.31,Premium,H,IF,60.5,58.0,4.44,4.38,2.67,0.27002713721306015,4.07753744390572,837.7136342226936
0.7,Premium,H,IF,61.0,58.0,4.38,4.34,2.66,0.5306282510621704,4.07753744390572,751.8415734559455
0.31,Premium,H,IF,61.7,58.0,4.36,4.33,2.68,0.27002713721306015,4.07753744390572,810.2185827318334
0.31,Ideal,H,IF,62.1,54.0,4.37,4.33,2.7,0.27002713721306015,4.007333185232471,831.2703681721852
0.31,Ideal,G,VVS1,59.5,56.0,4.43,4.41,2.63,0.27002713721306015,4.04305126783455,846.9590455919158
0.31,Premium,G,VVS1,60.2,59.0,4.43,4.38,2.65,0.27002713721306015,4.0943445622221,844.9611463588225
0.7,Premium,G,SI1,59.5,60.0,4.41,4.39,2.62,0.5306282510621704,4.110873864173311,528.8040382527236
0.31,Premium,G,VVS1,60.7,58.0,4.4,4.37,2.66,0.27002713721306015,4.07753744390572,833.8375348582014
0.31,Premium,G,VVS1,60.4,59.0,4.41,4.37,2.65,0.27002713721306015,4.0943445622221,836.5902323505676
0.31,Ideal,G,VVS1,61.7,57.0,4.38,4.34,2.69,0.27002713721306015,4.060443010546419,866.0018590363039
0.31,Premium,G,VVS1,59.9,62.0,4.37,4.35,2.61,0.27002713721306015,4.143134726391533,810.9404838931714
0.31,Ideal,G,VVS1,61.7575931301403,56.0,4.39,4.35,2.69,0.27002713721306015,4.04305126783455,865.0697488797433
0.31,Ideal,G,VVS1,60.8,56.0,4.39,4.36,2.66,0.27002713721306015,4.04305126783455,846.1137496435239
0.31,Very Good,G,VVS1,63.4,57.0,4.36,4.32,2.75,0.27002713721306015,4.060443010546419,869.3262509481423
0.31,Ideal,G,VVS1,62.5,55.0,4.34,4.33,2.71,0.27002713721306015,4.02535169073515,851.2777330986647
0.31,Very Good,G,VVS1,63.1,56.0,4.35,4.33,2.74,0.27002713721306015,4.04305126783455,854.0565657632703
0.31,Ideal,G,VVS1,62.5,54.0,4.37,4.33,2.72,0.27002713721306015,4.007333185232471,862.5160415330399
0.31,Premium,G,VVS1,60.5,60.0,4.4,4.33,2.64,0.27002713721306015,4.110873864173311,827.263325544953
0.31,Ideal,G,VVS1,62.1,57.0,4.35,4.32,2.69,0.27002713721306015,4.060443010546419,852.6189751026071
0.31,Premium,G,VVS1,61.2,57.0,4.34,4.32,2.65,0.27002713721306015,4.060443010546419,795.0997707751576
0.31,Ideal,G,VVS1,61.1,58.0,4.35,4.32,2.65,0.27002713721306015,4.07753744390572,832.1694665376988
0.31,Ideal,G,VVS1,62.5,57.0,4.4,4.3,2.72,0.27002713721306015,4.060443010546419,888.6895453281747
0.31,Ideal,G,VVS1,62.5,57.0,4.36,4.31,2.71,0.27002713721306015,4.060443010546419,868.3023800831036
0.31,Premium,G,VVS1,62.2,59.0,4.32,4.3,2.68,0.27002713721306015,4.0943445622221,815.8527716699032
0.45,Premium,F,SI1,61.1,58.0,4.97,4.95,3.03,0.37156355643248307,4.07753744390572,1101.2149527365432
0.31,Premium,G,VVS1,62.6,61.0,4.31,4.28,2.69,0.27002713721306015,4.127134385045092,827.2593403884896
0.51,Very Good,J,VS2,62.5,56.0,5.08,5.12,3.19,0.412109650826833,4.04305126783455,949.7636483861137
0.38,Premium,E,VVS1,60.6,57.0,4.62,4.65,2.81,0.3220834991691133,4.060443010546419,1163.9293588378519
0.5,Good,I,VS2,60.4,64.0,5.12,5.08,3.08,0.4054651081081644,4.174387269895637,1038.266780085102
0.7,Very Good,G,I1,61.5,63.0,5.73,5.65,3.5,0.5306282510621704,4.1588830833596715,1284.303219477436
0.5,Very Good,I,SI1,62.4,58.0,5.0,5.06,3.14,0.4054651081081644,4.07753744390572,904.154242197847
0.7,Very Good,I,SI1,62.2,60.0,5.02,5.05,3.13,0.5306282510621704,4.110873864173311,886.021058795103
0.5,Ideal,I,SI1,61.7575931301403,56.0,5.02,5.06,3.2,0.4054651081081644,4.04305126783455,969.4964609278094
0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,0.2776317365982795,4.039536325727106,985.9266036026868
0.42,Ideal,G,VS2,61.9,57.0,4.83,4.79,2.98,0.3506568716131694,4.060443010546419,1064.8894074787636
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,0.3506568716131694,4.060443010546419,1025.0897064779706
0.43,Ideal,E,VS2,61.9,56.0,4.88,4.85,3.01,0.35767444427181594,4.04305126783455,1234.4988986791561
0.43,Premium,E,VS2,61.6,59.0,4.84,4.81,2.97,0.35767444427181594,4.0943445622221,1154.0642769409092
0.7,Ideal,E,VS2,62.0,57.0,4.85,4.82,3.0,0.5306282510621704,4.060443010546419,1158.196029194016
0.43,Ideal,G,VS2,62.1,56.0,4.87,4.83,3.01,0.35767444427181594,4.04305126783455,1105.3842894793424
0.43,Ideal,E,VS2,62.2,57.0,4.84,4.8,3.0,0.35767444427181594,4.060443010546419,1203.8444891774575
0.4,Very Good,F,VVS2,60.9,52.0,4.81,4.83,2.94,0.33647223662121295,3.970291913552122,1244.8605629418691
0.4,Very Good,F,VVS2,62.0,56.0,4.71,4.74,2.93,0.33647223662121295,4.04305126783455,1203.542292168856
0.7,Good,G,SI2,63.1,56.0,5.08,5.12,3.22,0.5306282510621704,4.04305126783455,981.3397107387588
0.46,Very Good,G,VS1,62.8,57.0,4.92,4.83,3.06,0.3784364357202451,4.060443010546419,1219.2160874316216
0.52,Very Good,G,SI2,63.0,55.0,5.12,5.14,3.23,0.41871033485818504,4.02535169073515,1063.7298167069857
0.37,Ideal,F,VVS1,62.0,55.0,4.6,4.63,2.86,0.31481073984003355,4.02535169073515,1178.4792461049865
0.73,Fair,I,I1,70.8,55.0,5.51,5.34,3.84,0.5481214085096876,4.02535169073515,975.8868991586977
0.39,Fair,E,VS2,65.4,57.0,4.61,4.54,2.99,0.3293037471426004,4.060443010546419,922.3109971584099
0.33,Very Good,D,SI1,60.8,58.0,4.47,4.48,2.72,0.2851789422336624,4.07753744390572,732.3704048794439
0.47,Ideal,I,VVS1,61.0,56.0,5.02,5.04,3.07,0.3852624007906449,4.04305126783455,1282.783524336347
0.7,Ideal,D,VS2,61.1,56.0,4.64,4.66,2.84,0.5306282510621704,4.04305126783455,955.411233843514
0.5,Fair,G,SI1,65.0,59.0,4.99,4.97,3.24,0.4054651081081644,4.0943445622221,1111.5407647722093
0.56,Premium,J,SI1,60.3,59.0,5.34,5.3,3.21,0.44468582126144574,4.0943445622221,988.9529996488776
0.4,Ideal,I,IF,62.4,56.0,4.73,4.7,2.94,0.33647223662121295,4.04305126783455,1078.6464997395442
0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,0.33647223662121295,4.04305126783455,1089.436534842116
0.4,Premium,G,VVS2,58.9,58.0,4.84,4.8,2.84,0.33647223662121295,4.07753744390572,1132.5492017164695
0.4,Premium,G,VVS2,61.7,59.0,4.76,4.73,2.93,0.33647223662121295,4.0943445622221,1169.582807454951
0.4,Premium,G,VVS2,61.1,58.0,4.76,4.74,2.9,0.33647223662121295,4.07753744390572,1136.7701206970578
0.4,Ideal,G,VVS2,61.7575931301403,56.0,4.68,4.64,2.91,0.33647223662121295,4.04305126783455,1112.3870447481427
0.4,Premium,G,VVS2,62.5,60.0,4.7,4.65,2.92,0.33647223662121295,4.110873864173311,1125.7928363450485
0.4,Ideal,G,VVS2,62.4,56.0,4.74,4.72,2.95,0.33647223662121295,4.04305126783455,1192.2510295731422
0.4,Premium,G,VVS2,62.0,58.0,4.74,4.68,2.92,0.33647223662121295,4.07753744390572,1134.574959718248
0.4,Premium,F,VS1,60.4,61.0,4.77,4.74,2.87,0.33647223662121295,4.127134385045092,1078.626851700312
0.4,Premium,F,VS1,60.4,59.0,4.76,4.75,2.87,0.33647223662121295,4.0943445622221,1061.3980045767005
0.4,Ideal,F,VS1,61.1,56.0,4.78,4.75,2.91,0.33647223662121295,4.04305126783455,1119.1590688236734
0.4,Premium,F,VS1,60.5,60.0,4.8,4.76,2.89,0.33647223662121295,4.110873864173311,1105.4533613135518
0.4,Premium,F,VS1,60.3,60.0,4.81,4.77,2.89,0.33647223662121295,4.110873864173311,1111.67996402204
0.4,Ideal,F,VS1,61.3,56.0,4.76,4.73,2.91,0.33647223662121295,4.04305126783455,1106.3276977080163
0.4,Premium,F,VS1,61.7575931301403,59.0,4.76,4.71,2.91,0.33647223662121295,4.0943445622221,1088.7537632294016
0.4,Premium,F,VS1,61.4,58.0,4.75,4.73,2.91,0.33647223662121295,4.07753744390572,1079.4821244482928
0.4,Premium,F,VS1,62.6,57.0,4.72,4.68,2.94,0.33647223662121295,4.060443010546419,1075.423637429555
0.4,Premium,G,VS1,62.5,57.0,4.72,4.69,2.94,0.33647223662121295,4.060443010546419,1007.9504342873017
0.4,Premium,F,VS1,61.1,59.0,4.75,4.71,2.89,0.33647223662121295,4.0943445622221,1066.9979224911208
0.4,Premium,F,VS1,62.9,58.0,4.71,4.67,2.95,0.33647223662121295,4.07753744390572,1085.0620874951787
0.4,Premium,F,VS1,61.9,59.0,4.7,4.67,2.9,0.33647223662121295,4.0943445622221,1046.52848266745
0.4,Premium,F,VS1,61.7575931301403,59.0,4.69,4.67,2.92,0.33647223662121295,4.0943445622221,1057.3847963663063
0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,0.33647223662121295,4.0943445622221,1056.885243050227
0.4,Ideal,D,VS2,61.3,57.0,4.77,4.75,2.92,0.33647223662121295,4.060443010546419,1154.0729462034797
0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,0.33647223662121295,4.060443010546419,1120.574262741181
0.4,Ideal,D,VS2,62.3,57.0,4.75,4.72,2.95,0.33647223662121295,4.060443010546419,1166.1191338808312
0.4,Ideal,D,VS2,61.7,59.0,4.76,4.73,2.93,0.33647223662121295,4.0943445622221,1170.7319127855299
0.4,Ideal,D,VS2,60.4,56.0,4.77,4.73,2.87,0.33647223662121295,4.04305126783455,1099.168334646625
0.4,Ideal,D,VS2,61.3,56.0,4.79,4.74,2.92,0.33647223662121295,4.04305126783455,1154.0937958878242
0.4,Premium,D,VS2,62.4,59.0,4.72,4.7,2.94,0.33647223662121295,4.0943445622221,1115.850172250371
0.4,Ideal,D,SI1,61.5,55.0,4.75,4.71,2.91,0.33647223662121295,4.02535169073515,985.375755551062
0.4,Ideal,G,VS2,61.6,57.0,4.77,4.71,2.92,0.33647223662121295,4.060443010546419,983.0746802134515
0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,0.33647223662121295,4.0943445622221,1100.7800995743492
0.4,Ideal,G,VVS2,61.4,64.0,4.7,4.65,2.87,0.33647223662121295,4.174387269895637,1150.1965876213342
0.4,Ideal,G,VS1,62.3,57.0,4.73,4.68,2.93,0.33647223662121295,4.060443010546419,1038.064177441254
0.41,Ideal,G,VVS2,63.3,59.0,4.69,4.71,2.97,0.3435897043900769,4.0943445622221,1206.5622190564795
0.4,Ideal,G,VVS1,61.5,59.0,4.71,4.75,2.91,0.33647223662121295,4.0943445622221,1250.3159750399677
0.51,Ideal,I,SI2,60.8,56.0,5.14,5.26,3.16,0.412109650826833,4.04305126783455,848.3321440501323
0.31,Ideal,E,IF,60.7,56.0,4.36,4.4,2.66,0.27002713721306015,4.04305126783455,1017.218514474476
0.51,Fair,F,SI1,65.6,54.0,5.07,5.02,3.31,0.412109650826833,4.007333185232471,1258.9883935786293
0.42,Ideal,H,VVS1,61.4,55.0,4.81,4.83,2.96,0.3506568716131694,4.02535169073515,1191.7799457850592
0.33,Ideal,E,VVS1,60.2,57.0,4.5,4.47,2.7,0.2851789422336624,4.060443010546419,1033.7354215115618
0.33,Ideal,E,VVS1,61.2,56.0,4.51,4.45,2.74,0.2851789422336624,4.04305126783455,1060.2549964490292
0.33,Ideal,E,VVS1,61.8,57.0,4.43,4.4,2.73,0.2851789422336624,4.060443010546419,1016.5964631267728
0.33,Ideal,E,VVS1,61.7,56.0,4.48,4.46,2.76,0.2851789422336624,4.04305126783455,1064.697593458245
0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,0.2851789422336624,4.04305126783455,1061.0884982165946
0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,0.2851789422336624,4.07753744390572,1009.9602418492686
0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,0.2851789422336624,4.07753744390572,1009.4178689985087
0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.42,2.74,0.2851789422336624,4.04305126783455,1033.3805698440854
0.33,Ideal,G,VVS1,61.5,57.0,4.47,4.44,2.74,0.2851789422336624,4.060443010546419,945.3646326157749
0.33,Ideal,E,VVS1,60.9,56.0,4.48,4.46,2.72,0.2851789422336624,4.04305126783455,1032.270992189789
0.51,Very Good,I,SI1,63.1,56.0,5.14,5.06,3.22,0.412109650826833,4.04305126783455,1004.7045205570238
0.33,Ideal,G,IF,61.7575931301403,55.0,4.51,4.48,2.77,0.2851789422336624,4.02535169073515,1065.6629411668944
0.33,Ideal,G,IF,62.2,56.0,4.45,4.43,2.76,0.2851789422336624,4.04305126783455,1030.5704428125025
0.33,Ideal,G,IF,61.6,53.0,4.47,4.43,2.74,0.2851789422336624,3.9889840465642745,1001.0209226477015
0.33,Ideal,G,IF,61.6,56.0,4.48,4.45,2.75,0.2851789422336624,4.04305126783455,1038.68055443936
0.33,Ideal,G,IF,61.8,55.0,4.48,4.45,2.76,0.2851789422336624,4.02535169073515,1039.230906477793
0.33,Ideal,G,IF,62.1,56.0,4.44,4.41,2.75,0.2851789422336624,4.04305126783455,1015.1491581143495
0.33,Premium,G,IF,60.8,58.0,4.46,4.42,2.7,0.2851789422336624,4.07753744390572,966.3763040549015
0.33,Ideal,G,IF,61.3,57.0,4.46,4.42,2.72,0.2851789422336624,4.060443010546419,1008.908939555683
0.33,Ideal,G,IF,61.9,54.0,4.46,4.42,2.75,0.2851789422336624,4.007333185232471,1010.5090039813366
0.51,Premium,F,SI2,58.1,59.0,5.26,5.24,3.05,0.412109650826833,4.0943445622221,1094.475880883578
0.51,Ideal,F,SI2,58.1,59.0,5.26,5.24,3.05,0.412109650826833,4.0943445622221,1132.7919354350024
0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,0.412109650826833,4.0943445622221,1078.8989617825066
0.33,Premium,D,VVS2,60.4,60.0,4.51,4.46,2.71,0.2851789422336624,4.110873864173311,1015.0683664394705
0.31,Good,E,IF,64.2,60.0,4.28,4.22,2.73,0.27002713721306015,4.110873864173311,977.2509490595068
0.38,Very Good,E,VVS1,60.0,59.0,4.66,4.68,2.8,0.3220834991691133,4.0943445622221,1199.9514880296995
0.48,Very Good,I,VS1,62.4,55.0,4.99,5.03,3.12,0.3920420877760237,4.02535169073515,1048.4335534955733
0.36,Very Good,E,IF,59.5,57.0,4.68,4.73,2.8,0.3074846997479606,4.060443010546419,1317.6769216798812
0.4,Premium,E,VS1,61.2,59.0,4.72,4.76,2.9,0.33647223662121295,4.0943445622221,1110.0161052957715
0.4,Premium,E,VS1,60.4,59.0,4.76,4.81,2.89,0.33647223662121295,4.0943445622221,1128.608593587721
0.7,Ideal,E,VS1,62.3,56.0,4.71,4.73,2.94,0.5306282510621704,4.04305126783455,1092.7979378036168
0.4,Ideal,E,VS1,62.2,55.0,4.72,4.76,2.95,0.33647223662121295,4.02535169073515,1161.1011656764017
0.4,Very Good,E,VS1,62.6,56.0,4.67,4.72,2.94,0.33647223662121295,4.04305126783455,1094.46052193208
0.4,Very Good,E,VS1,60.1,57.0,4.72,4.76,2.85,0.33647223662121295,4.060443010546419,1056.2262628541278
0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,0.33647223662121295,4.04305126783455,1135.7763989605073
0.4,Ideal,E,SI1,61.6,56.0,4.73,4.78,2.93,0.33647223662121295,4.04305126783455,959.4869348242662
0.4,Ideal,E,VS1,62.0,54.0,4.74,4.77,2.95,0.33647223662121295,4.007333185232471,1164.1486420045965
0.4,Premium,E,VS1,60.3,58.0,4.8,4.82,2.9,0.33647223662121295,4.07753744390572,1150.6828791940372
0.31,Very Good,H,VS2,62.2,59.0,4.34,4.38,2.71,0.27002713721306015,4.0943445622221,594.3722730074755
0.31,Premium,H,SI1,61.3,60.0,4.32,4.36,2.66,0.27002713721306015,4.110873864173311,502.29092977623577
0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,0.27002713721306015,4.007333185232471,552.1588500184317
0.31,Premium,H,VS2,62.7,59.0,4.29,4.32,2.7,0.27002713721306015,4.0943445622221,570.6058387222877
0.31,Very Good,G,SI1,62.8,55.0,4.31,4.35,2.72,0.27002713721306015,4.02535169073515,565.3700831145409
0.31,Good,I,SI1,61.7575931301403,56.0,4.27,4.32,2.74,0.27002713721306015,4.04305126783455,431.0846268959493
0.31,Ideal,H,SI1,62.0,57.0,4.33,4.38,2.7,0.27002713721306015,4.060443010546419,529.2145256609608
0.31,Good,H,VS2,63.1,58.0,4.27,4.32,2.71,0.27002713721306015,4.07753744390572,551.0159686193703
0.31,Very Good,I,VS1,62.8,57.0,4.28,4.32,2.7,0.27002713721306015,4.060443010546419,528.3616797219507
0.31,Good,H,VS2,63.1,58.0,4.31,4.34,2.73,0.27002713721306015,4.07753744390572,570.8724051680005
0.31,Good,I,VS1,63.7,55.0,4.3,4.33,2.75,0.27002713721306015,4.02535169073515,530.5495380048376
0.31,Very Good,H,SI1,61.9,58.0,4.37,4.39,2.71,0.27002713721306015,4.07753744390572,530.1099807701305
0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,0.27002713721306015,4.060443010546419,578.2584977643342
0.31,Good,I,VS1,63.9,56.0,4.28,4.3,2.74,0.27002713721306015,4.04305126783455,523.5113366531791
0.31,Premium,I,VS1,61.7575931301403,60.0,4.4,4.45,2.62,0.27002713721306015,4.110873864173311,543.9870277751746
